COD_SOC;CD_DIST;COD_EXE;COD_PROD;QTE_STK;QTE_INV;QTE_DEB_EXE;QTE_RES;QTE_VTE;DAT_MAJ;MACHINE;COD_USER;OS_USER
1;M09;25;5035535;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5035536;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5035640;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036002;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036003;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036005;8;8;8;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5036330;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040002;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040003;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040005;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040007;9;9;9;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040100;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040101;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040102;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040105;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040107;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040108;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040110;7;7;7;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040157;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040159;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040203;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040205;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040207;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040208;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040211;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040228;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040230;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040231;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040232;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040252;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040260;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040300;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040320;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040321;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040358;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040407;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040408;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040409;12;12;12;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040411;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040520;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040557;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040570;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040571;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040572;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040606;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040621;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040650;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040651;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040670;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040701;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040707;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040717;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040750;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040770;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040800;7;7;7;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040805;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040806;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040815;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5040995;3;3;3;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5041001;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5041002;31;31;31;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5041003;40;40;40;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5041004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5042320;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5042330;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5042430;53;53;53;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5042450;58;58;58;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5042720;5;5;5;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5043001;6;6;6;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5045713;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047002;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047003;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047006;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047007;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047008;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047009;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047010;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047011;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047013;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047014;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047015;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047016;26;26;26;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047018;10;10;10;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047019;12;12;12;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047020;5;5;5;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047021;6;6;6;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047022;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047023;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047025;3;3;3;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047026;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047027;10;10;10;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047028;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047040;3;3;3;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047041;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047280;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047520;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047530;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5047818;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055023;10;10;10;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055313;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055315;23;23;23;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055322;23;23;23;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055323;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055325;18;18;18;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055337;210;210;210;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055353;269;269;269;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055367;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055515;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055520;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055573;50;50;50;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055586;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5055680;60;60;60;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060006;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060007;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060008;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060009;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060013;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060018;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060060;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060115;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060118;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060139;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060168;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060171;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060208;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060220;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060261;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060360;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5060375;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5065001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5066001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067003;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067005;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067006;6;6;6;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067007;12;12;12;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067008;45;45;45;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067009;18;18;18;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067010;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067011;19;19;19;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067012;1;1;1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067013;5;5;5;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067014;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067015;3;3;3;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067016;71;71;71;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067017;-1;-1;-1;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067319;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5067536;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070002;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070003;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070005;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070006;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070007;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070008;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070009;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070010;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070012;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070014;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070015;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070016;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070017;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070018;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070019;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070020;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070021;2;2;2;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070022;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5070500;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5075004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5075008;4;4;4;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5075010;5;5;5;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080001;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080002;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080003;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080004;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080005;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080006;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080007;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080008;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080009;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080010;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080013;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080015;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080016;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080017;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080019;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080020;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080021;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080023;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080024;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080025;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M09;25;5080026;0;0;0;0;0;12/31/2024 12:36:19;;0551;
1;M18;25;5030102;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030105;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030106;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030107;13;13;13;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030108;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030109;31;31;31;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030110;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030111;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030112;-3;-3;-3;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030113;5;4;4;0;0;06/10/2025 11:30:18;unknown;CASH;cash
1;M18;25;5030114;3;3;3;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030115;1;1;1;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030120;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030121;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030122;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030123;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030124;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030128;2;2;2;0;0;03/07/2025 13:28:58;;3540;
1;M18;25;5030129;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030130;3;3;3;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030131;44;44;44;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030132;-34;-34;-34;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030150;21;21;21;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030160;13;11;11;0;0;09/08/2025 11:30:08;unknown;CASH;cash
1;M18;25;5030161;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030165;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030166;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030168;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030180;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030201;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030203;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030206;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030208;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030215;8;8;8;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030216;12;12;12;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030217;3;3;3;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030222;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030225;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030226;17;17;17;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030231;1;1;1;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030261;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030262;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030263;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030264;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030268;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030269;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030270;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030271;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030272;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030276;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030300;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030301;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030302;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030303;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030304;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030305;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030306;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030309;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030311;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030312;2;2;2;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030313;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030314;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030322;2;2;2;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030323;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030325;1;1;1;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030326;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030331;-33;-33;-33;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030350;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030360;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030361;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030500;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030501;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030502;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030503;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030504;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030505;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030506;4;4;4;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030507;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030513;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030514;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030515;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030520;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030521;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030522;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030525;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030530;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030531;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030532;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030533;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030550;1;1;1;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030553;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030561;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030570;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030573;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030580;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030600;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030601;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030602;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030603;2;2;2;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030604;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030607;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030608;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030609;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030611;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030613;-1;-1;-1;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030620;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030627;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;5030629;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M18;25;9010010;-28;-7;-7;0;22;08/26/2025 15:18:05;unknown;3689;marwen.mejri
1;M18;25;9010007;-18;-5;-5;0;13;05/23/2025 15:57:45;unknown;2092;cash
1;M12;25;3025000;161;161;161;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;3060000;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;3200001;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;3200003;1;1;1;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;3200004;70;70;70;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;3200005;5;5;5;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000004;66;66;66;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000005;32;32;32;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000006;15;15;15;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000007;41;41;41;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000008;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000009;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000010;521;521;521;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000011;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000013;3 776;3 776;3 776;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000014;100;100;100;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000021;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000022;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000031;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000032;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000033;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000092;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000093;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000901;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000903;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4000905;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4010001;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4010002;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4010003;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4010004;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4010005;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;4020001;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;5013001;0;0;0;0;0;12/31/2024 12:36:23;;0551;
1;M12;25;5013002;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5013100;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5013821;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014001;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014002;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014003;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014004;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014005;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014006;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014007;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014008;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014300;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014310;0;0;0;0;0;12/31/2024 12:36:24;;0551;
1;M12;25;5014320;0;0;0;0;0;12/31/2024 12:36:24;;0551;
